Time Rate1 Rate2 Rate3 Rate4 Rate5 Rate6
53420.1 3 1 1 1 0 0
53420.2 1 1 0 2 0 0
53420.3 2 3 1 3 0 0
53420.4 0 0 2 1 0 0
53420.5 2 0 0 0 0 0
53420.6 0 1 0 1 0 0
53420.7 0 0 0 1 0 0
53420.8 2 0 1 0 0 0
53420.9 0 0 0 0 0 0
53421.0 0 0 0 0 0 0
53421.1 3 1 1 1 0 0
53421.2 2 1 0 2 0 0
53421.3 1 0 1 2 0 0
53421.4 0 0 1 0 0 0
53421.5 0 0 0 0 0 0
53421.6 2 0 0 1 0 0
53421.7 0 0 0 2 0 0
53421.8 2 2 0 0 0 0
53421.9 0 2 0 1 0 0
53422.0 0 2 1 0 0 0
53422.1 2 0 4 0 0 0
53422.2 2 0 1 2 0 0
53422.3 2 0 1 0 0 0
53422.4 0 2 0 0 0 0
53422.5 0 1 1 1 0 0
53422.6 0 0 1 0 0 0
53422.7 0 1 2 1 0 0
53422.8 1 0 1 0 0 0
53422.9 0 0 0 0 0 0
53423.0 0 0 1 0 0 0
53423.1 1 0 1 0 0 0
53423.2 1 0 0 2 0 0
53423.3 0 0 1 1 0 0
53423.4 0 1 1 0 0 0
53423.5 1 2 1 1 0 0
53423.6 1 1 1 0 0 0
53423.7 0 2 0 3 0 0
53423.8 2 2 3 0 0 0
53423.9 0 0 1 0 0 0
53424.0 0 2 1 0 0 0
53424.1 0 1 1 0 0 0
53424.2 1 2 1 0 0 0
53424.3 1 1 0 1 0 0
53424.4 2 2 2 2 0 0
53424.5 0 1 1 1 0 0
53424.6 1 0 0 1 0 0
53424.7 0 0 3 1 0 0
53424.8 0 0 2 0 0 0
53424.9 1 0 0 1 0 0
53425.0 1 1 0 1 0 0
53425.1 1 0 0 0 0 0
53425.2 2 0 1 0 0 0
53425.3 0 1 0 2 0 0
53425.4 1 1 1 0 0 0
53425.5 2 0 0 1 0 0
53425.6 1 3 4 1 0 0
53425.7 1 1 1 0 0 0
53425.8 0 1 1 3 0 0
53425.9 0 0 1 1 0 0
53426.0 2 1 1 2 0 0
53426.1 0 0 1 0 0 0
53426.2 0 0 1 3 0 0
53426.3 0 1 0 0 0 0
53426.4 1 1 0 1 0 0
53426.5 1 0 1 1 0 0
53426.6 2 1 2 2 0 0
53426.7 0 1 1 1 0 0
53426.8 0 0 1 1 0 0
53426.9 3 1 0 0 0 0
53427.0 1 0 1 1 0 0
53427.1 0 0 1 1 0 0
53427.2 0 0 1 1 0 0
53427.3 1 1 1 1 0 0
53427.4 1 3 3 0 0 0
53427.5 0 3 0 0 0 0
53427.6 0 2 3 1 0 0
53427.7 0 1 0 0 0 0
53427.8 1 0 0 0 0 0
53427.9 1 0 1 0 0 0
53428.0 0 2 0 0 0 0
53428.1 0 0 2 1 0 0
53428.2 0 1 1 1 0 0
53428.3 1 1 1 1 0 0
53428.4 0 1 3 0 0 0
53428.5 0 1 1 1 0 0
53428.6 0 0 0 1 0 0
53428.7 0 3 1 1 0 0
53428.8 1 1 1 2 0 0
53428.9 2 2 2 0 0 0
53429.0 0 2 0 0 0 0
53429.1 2 1 2 1 0 0
53429.2 3 0 0 2 0 0
53429.3 0 1 0 3 0 0
53429.4 0 0 2 1 0 0
53429.5 0 1 2 0 0 0
53429.6 0 1 0 2 0 0
53429.7 0 0 0 0 0 0
53429.8 1 0 0 2 0 0
53429.9 2 2 2 2 0 0
53430.0 1 0 2 2 0 0
53430.1 1 1 2 0 0 0
53430.2 0 1 0 0 0 0
53430.3 0 0 1 3 0 0
53430.4 0 1 1 1 0 0
53430.5 1 2 0 1 0 0
53430.6 1 1 3 0 0 0
53430.7 0 3 1 1 0 0
53430.8 3 3 1 1 0 0
53430.9 1 0 0 1 0 0
53431.0 0 2 2 1 0 0
53431.1 1 2 3 0 0 0
53431.2 1 1 1 0 0 0
53431.3 3 0 0 0 0 0
53431.4 0 1 0 1 0 0
53431.5 0 0 0 0 0 0
53431.6 0 2 3 0 0 0
53431.7 1 1 0 0 0 0
53431.8 0 1 1 1 0 0
53431.9 1 0 0 1 0 0
53432.0 2 1 2 1 0 0
53432.1 2 0 1 2 0 0
53432.2 1 1 0 1 0 0
53432.3 0 1 0 1 0 0
53432.4 1 1 1 2 0 0
53432.5 1 1 1 0 0 0
53432.6 0 1 0 0 0 0
53432.7 0 1 1 1 0 0
53432.8 0 0 1 0 0 0
53432.9 2 0 0 0 0 0
53433.0 2 0 0 1 0 0
53433.1 1 4 1 1 0 0
53433.2 0 1 3 2 0 0
53433.3 1 0 0 1 0 0
53433.4 2 0 0 2 0 0
53433.5 0 1 1 2 0 0
53433.6 1 0 1 2 0 0
53433.7 0 1 3 4 0 0
53433.8 1 1 0 0 0 0
53433.9 0 1 1 0 0 0
53434.0 0 1 0 1 0 0
53434.1 0 1 0 0 0 0
53434.2 0 1 1 1 0 0
53434.3 2 2 2 2 0 0
53434.4 0 0 2 0 0 0
53434.5 2 2 2 1 0 0
53434.6 0 2 0 0 0 0
53434.7 4 0 1 0 0 0
53434.8 0 0 1 1 0 0
53434.9 1 0 0 0 0 0
53435.0 0 0 0 0 0 0
53435.1 0 1 2 2 0 0
53435.2 1 1 0 0 0 0
53435.3 0 2 1 1 0 0
53435.4 0 0 0 0 0 0
53435.5 0 0 2 3 0 0
53435.6 0 1 0 0 0 0
53435.7 1 0 0 0 0 0
53435.8 0 0 2 2 0 0
53435.9 2 1 0 1 0 0
53436.0 1 1 1 0 0 0
53436.1 1 0 1 0 0 0
53436.2 0 2 1 0 0 0
53436.3 3 0 2 0 0 0
53436.4 1 2 1 1 0 0
53436.5 1 0 0 0 0 0
53436.6 1 1 1 1 0 0
53436.7 1 1 0 2 0 0
53436.8 0 0 0 0 0 0
53436.9 0 0 0 0 0 0
53437.0 2 0 1 3 0 0
53437.1 1 0 2 0 0 0
53437.2 0 1 2 1 0 0
53437.3 0 0 1 0 0 0
53437.4 1 2 0 2 0 0
53437.5 0 0 1 0 0 0
53437.6 1 0 2 0 0 0
53437.7 1 3 1 1 0 0
53437.8 0 2 0 0 0 0
53437.9 1 1 0 0 0 0
53438.0 0 1 0 0 0 0
53438.1 0 0 1 0 0 0
53438.2 1 1 1 1 0 0
53438.3 0 1 1 3 0 0
53438.4 2 0 0 0 0 0
53438.5 0 1 0 0 0 0
53438.6 0 0 0 1 0 0
53438.7 0 1 2 1 0 0
53438.8 2 0 0 0 0 0
53438.9 2 1 2 1 0 0
53439.0 1 0 1 0 0 0
53439.1 0 0 4 0 0 0
53439.2 1 0 1 0 0 0
53439.3 2 1 1 0 0 0
53439.4 0 1 3 2 0 0
53439.5 0 1 2 2 0 0
53439.6 0 1 1 1 0 0
53439.7 3 1 1 0 0 0
53439.8 0 1 2 1 0 0
53439.9 1 2 0 0 0 0
53440.0 0 2 1 0 0 0
53440.1 0 0 0 1 0 0
53440.2 1 1 0 1 0 0
53440.3 0 0 0 1 0 0
53440.4 3 1 0 1 0 0
53440.5 1 2 3 0 0 0
53440.6 1 2 0 2 0 0
53440.7 0 0 2 1 0 0
53440.8 1 0 1 0 0 0
53440.9 0 0 0 1 0 0
53441.0 2 0 2 0 0 0
53441.1 1 0 0 0 0 0
53441.2 2 1 2 1 0 0
53441.3 1 0 1 0 0 0
53441.4 3 2 3 1 0 0
53441.5 1 0 1 0 0 0
53441.6 3 1 0 0 0 0
53441.7 0 0 1 3 0 0
53441.8 0 4 0 0 0 0
53441.9 2 1 0 2 0 0
53442.0 0 0 1 0 0 0
53442.1 0 2 0 2 0 0
53442.2 0 0 0 0 0 0
53442.3 0 2 2 0 0 0
53442.4 1 0 1 1 0 0
53442.5 0 0 1 1 0 0
53442.6 0 1 1 0 0 0
53442.7 1 0 0 3 0 0
53442.8 1 0 0 0 0 0
53442.9 1 2 1 0 0 0
53443.0 0 1 0 3 0 0
53443.1 0 1 4 2 0 0
53443.2 1 2 0 0 0 0
53443.3 0 4 3 0 0 0
53443.4 0 2 0 0 0 0
53443.5 1 0 0 1 0 0
53443.6 0 0 0 0 0 0
53443.7 2 0 1 2 0 0
53443.8 1 2 1 1 0 0
53443.9 2 3 1 4 0 0
53444.0 0 1 1 0 0 0
53444.1 2 1 0 3 0 0
53444.2 1 2 1 0 0 0
53444.3 1 1 2 2 0 0
53444.4 0 0 1 2 0 0
53444.5 3 2 0 0 0 0
53444.6 0 1 2 0 0 0
53444.7 0 0 2 2 0 0
53444.8 1 2 1 0 0 0
53444.9 1 0 1 2 0 0
53445.0 0 1 2 0 0 0
53445.1 2 1 0 0 0 0
53445.2 1 0 0 1 0 0
53445.3 2 3 1 0 0 0
53445.4 1 0 1 0 0 0
53445.5 2 1 1 2 0 0
53445.6 0 1 1 2 0 0
53445.7 2 2 1 2 0 0
53445.8 1 0 0 2 0 0
53445.9 1 0 1 0 0 0
53446.0 0 1 1 2 0 0
53446.1 1 1 1 0 0 0
53446.2 2 0 1 0 0 0
53446.3 0 1 2 1 0 0
53446.4 1 1 1 0 0 0
53446.5 1 1 1 3 0 0
53446.6 1 0 0 0 0 0
53446.7 0 0 0 0 0 0
53446.8 1 0 0 1 0 0
53446.9 3 1 1 0 0 0
53447.0 2 0 0 0 0 0
53447.1 1 1 2 2 0 0
53447.2 0 1 1 0 0 0
53447.3 2 0 2 0 0 0
53447.4 0 0 2 1 0 0
53447.5 2 0 2 0 0 0
53447.6 3 0 2 1 0 0
53447.7 0 0 0 1 0 0
53447.8 0 2 0 1 0 0
53447.9 2 1 2 0 0 0
53448.0 1 0 0 0 0 0
53448.1 2 1 0 1 0 0
53448.2 0 0 1 0 0 0
53448.3 0 2 1 0 0 0
53448.4 2 1 3 1 0 0
53448.5 0 1 0 1 0 0
53448.6 1 1 1 0 0 0
53448.7 1 1 0 0 0 0
53448.8 1 1 1 0 0 0
53448.9 0 2 0 2 0 0
53449.0 2 1 1 1 0 0
53449.1 0 0 1 0 0 0
53449.2 3 2 1 1 0 0
53449.3 1 0 0 2 0 0
53449.4 1 2 0 1 0 0
53449.5 1 2 0 1 0 0
53449.6 1 0 0 3 0 0
53449.7 0 1 1 2 0 0
53449.8 0 0 0 0 0 0
53449.9 1 3 0 2 0 0
53450.0 2 0 4 0 0 0
53450.1 1 3 1 1 0 0
53450.2 1 1 1 2 0 0
53450.3 0 1 2 0 0 0
53450.4 1 1 0 0 0 0
53450.5 1 1 0 1 0 0
53450.6 2 1 1 1 0 0
53450.7 0 0 0 0 0 0
53450.8 1 2 1 0 0 0
53450.9 2 0 1 1 0 0
53451.0 0 0 1 2 0 0
53451.1 0 1 0 2 0 0
53451.2 1 0 1 2 0 0
53451.3 1 1 1 0 0 0
53451.4 2 0 0 0 0 0
53451.5 1 1 1 0 0 0
53451.6 1 1 1 2 0 0
53451.7 0 0 2 0 0 0
53451.8 0 1 0 1 0 0
53451.9 0 2 2 1 0 0
53452.0 1 1 0 1 0 0
53452.1 0 1 1 0 0 0
53452.2 2 0 0 1 0 0
53452.3 0 3 0 1 0 0
53452.4 1 0 2 1 0 0
53452.5 0 1 1 0 0 0
53452.6 1 0 1 1 0 0
53452.7 1 0 1 1 0 0
53452.8 0 1 1 1 0 0
53452.9 2 1 1 1 0 0
53453.0 1 0 0 2 0 0
53453.1 2 2 1 0 0 0
53453.2 0 2 1 0 0 0
53453.3 0 0 0 0 0 0
53453.4 2 2 1 2 0 0
53453.5 1 0 1 0 0 0
53453.6 0 0 0 2 0 0
53453.7 0 0 0 0 0 0
53453.8 1 2 0 1 0 0
53453.9 0 1 1 0 0 0
53454.0 0 1 1 0 0 0
53454.1 0 0 2 1 0 0
53454.2 2 2 1 0 0 0
53454.3 1 2 0 2 0 0
53454.4 0 1 1 1 0 0
53454.5 1 1 0 1 0 0
53454.6 1 0 0 0 0 0
53454.7 2 0 1 2 0 0
53454.8 1 3 3 2 0 0
53454.9 1 1 0 1 0 0
53455.0 1 1 2 1 0 0
53455.1 2 1 0 1 0 0
53455.2 0 1 3 0 0 0
53455.3 2 0 1 2 0 0
53455.4 0 1 1 0 0 0
53455.5 0 0 1 0 0 0
53455.6 1 0 2 0 0 0
53455.7 0 0 3 0 0 0
53455.8 0 0 1 2 0 0
53455.9 0 1 0 0 0 0
53456.0 0 2 0 1 0 0
53456.1 0 0 1 2 0 0
53456.2 1 0 1 1 0 0
53456.3 2 1 0 1 0 0
53456.4 1 1 0 0 0 0
53456.5 0 0 0 1 0 0
53456.6 2 0 1 0 0 0
53456.7 0 0 0 0 0 0
53456.8 1 1 1 0 0 0
53456.9 2 2 0 1 0 0
53457.0 1 0 2 1 0 0
53457.1 0 2 0 0 0 0
53457.2 0 2 1 2 0 0
53457.3 0 1 0 1 0 0
53457.4 0 2 2 0 0 0
53457.5 1 1 1 0 0 0
53457.6 4 1 2 1 0 0
53457.7 2 1 1 0 0 0
53457.8 1 1 3 3 0 0
53457.9 2 2 1 1 0 0
53458.0 2 0 2 1 0 0
53458.1 2 0 0 2 0 0
53458.2 2 0 1 1 0 0
53458.3 3 0 2 0 0 0
53458.4 0 2 0 1 0 0
53458.5 0 0 1 0 0 0
53458.6 2 0 0 0 0 0
53458.7 0 0 1 0 0 0
53458.8 1 0 2 4 0 0
53458.9 4 1 0 2 0 0
53459.0 1 0 1 0 0 0
53459.1 0 0 0 0 0 0
53459.2 0 0 0 2 0 0
53459.3 1 1 0 0 0 0
53459.4 1 0 0 1 0 0
53459.5 1 1 1 0 0 0
53459.6 0 0 1 3 0 0
53459.7 2 1 2 0 0 0
53459.8 1 1 2 3 0 0
53459.9 1 1 2 5 0 0
53460.0 2 1 0 1 0 0
53460.1 2 1 1 2 0 0
53460.2 0 0 1 0 0 0
53460.3 0 0 0 0 0 0
53460.4 2 1 2 0 0 0
53460.5 1 0 1 1 0 0
53460.6 2 0 0 0 0 0
53460.7 0 0 0 1 0 0
53460.8 0 0 3 0 0 0
53460.9 1 0 1 1 0 0
53461.0 0 1 0 0 0 0
53461.1 2 3 1 1 0 0
53461.2 0 0 0 0 0 0
53461.3 0 0 0 1 0 0
53461.4 2 0 1 0 0 0
53461.5 0 2 0 0 0 0
53461.6 0 0 1 1 0 0
53461.7 1 1 2 0 0 0
53461.8 0 0 0 0 0 0
53461.9 0 0 0 0 0 0
53462.0 1 1 1 0 0 0
53462.1 0 1 2 1 0 0
53462.2 1 1 1 2 0 0
53462.3 0 1 1 3 0 0
53462.4 0 0 1 1 0 0
53462.5 1 1 1 2 0 0
53462.6 1 0 1 0 0 0
53462.7 1 0 1 3 0 0
53462.8 0 0 1 1 0 0
53462.9 1 1 5 1 0 0
53463.0 0 1 0 2 0 0
53463.1 0 2 0 1 0 0
53463.2 0 0 1 3 0 0
53463.3 2 0 1 1 0 0
53463.4 3 2 0 0 0 0
53463.5 0 0 1 1 0 0
53463.6 1 1 1 0 0 0
53463.7 1 2 0 2 0 0
53463.8 2 0 1 1 0 0
53463.9 3 1 2 1 0 0
53464.0 0 2 1 2 0 0
53464.1 3 1 0 1 0 0
53464.2 2 1 0 0 0 0
53464.3 0 1 3 0 0 0
53464.4 1 1 1 1 0 0
53464.5 1 3 1 2 0 0
53464.6 2 0 0 0 0 0
53464.7 0 0 1 0 0 0
53464.8 0 0 1 2 0 0
53464.9 1 0 0 0 0 0
53465.0 2 1 2 1 0 0
53465.1 1 1 1 2 0 0
53465.2 1 1 1 2 0 0
53465.3 1 0 0 0 0 0
53465.4 0 0 0 0 0 0
53465.5 1 0 1 1 0 0
53465.6 2 0 0 1 0 0
53465.7 1 0 1 1 0 0
53465.8 0 0 3 1 0 0
53465.9 0 0 0 1 0 0
53466.0 0 0 0 0 0 0
53466.1 1 0 1 0 0 0
53466.2 0 3 1 0 0 0
53466.3 0 1 1 1 0 0
53466.4 0 0 1 1 0 0
53466.5 0 1 1 0 0 0
53466.6 0 2 0 2 0 0
53466.7 1 1 0 0 0 0
53466.8 1 1 1 1 0 0
53466.9 1 2 0 0 0 0
53467.0 1 0 0 1 0 0
53467.1 0 1 0 0 0 0
53467.2 0 1 1 1 0 0
53467.3 0 1 1 1 0 0
53467.4 1 0 0 0 0 0
53467.5 1 1 1 1 0 0
53467.6 1 0 0 2 0 0
53467.7 0 3 0 1 0 0
53467.8 0 1 1 1 0 0
53467.9 2 0 0 1 0 0
53468.0 0 0 0 0 0 0
53468.1 0 1 2 2 0 0
53468.2 0 0 0 0 0 0
53468.3 1 1 2 1 0 0
53468.4 0 1 2 1 0 0
53468.5 2 1 0 0 0 0
53468.6 2 1 1 1 0 0
53468.7 1 0 0 2 0 0
53468.8 3 0 1 0 0 0
53468.9 1 1 1 2 0 0
53469.0 1 1 0 2 0 0
53469.1 1 0 2 0 0 0
53469.2 1 2 2 0 0 0
53469.3 0 0 0 1 0 0
53469.4 0 0 2 0 0 0
53469.5 1 2 1 3 0 0
53469.6 0 1 1 2 0 0
53469.7 1 0 0 0 0 0
53469.8 2 0 4 1 0 0
53469.9 1 1 0 1 0 0
53470.0 0 0 2 1 0 0
53470.1 0 0 1 0 0 0
53470.2 1 1 1 0 0 0
53470.3 3 0 1 1 0 0
53470.4 0 2 2 1 0 0
53470.5 1 0 1 2 0 0
53470.6 0 2 0 0 0 0
53470.7 2 2 0 0 0 0
53470.8 0 1 2 0 0 0
53470.9 1 2 0 0 0 0
53471.0 0 0 0 1 0 0
53471.1 0 0 2 0 0 0
53471.2 0 1 2 0 0 0
53471.3 1 0 1 2 0 0
53471.4 0 0 1 0 0 0
53471.5 0 2 0 1 0 0
53471.6 1 0 0 1 0 0
53471.7 0 1 0 0 0 0
53471.8 0 2 2 3 0 0
53471.9 0 0 0 0 0 0
53472.0 0 0 1 1 0 0
53472.1 2 0 1 0 0 0
53472.2 2 1 0 1 0 0
53472.3 3 0 0 0 0 0
53472.4 0 1 1 1 0 0
53472.5 0 0 0 1 0 0
53472.6 1 2 2 0 0 0
53472.7 3 2 0 2 0 0
53472.8 0 2 1 0 0 0
53472.9 4 1 2 1 0 0
53473.0 1 1 1 1 0 0
53473.1 0 1 0 2 0 0
53473.2 0 0 0 1 0 0
53473.3 2 0 0 0 0 0
53473.4 1 0 0 2 0 0
53473.5 1 0 0 1 0 0
53473.6 0 0 1 1 0 0
53473.7 0 1 0 0 0 0
53473.8 1 1 1 1 0 0
53473.9 1 2 0 0 0 0
53474.0 0 2 0 3 0 0
53474.1 0 0 0 0 0 0
53474.2 2 2 0 0 0 0
53474.3 1 0 1 1 0 0
53474.4 2 1 4 3 0 0
53474.5 1 0 0 0 0 0
53474.6 0 0 0 0 0 0
53474.7 2 1 1 4 0 0
53474.8 0 0 3 0 0 0
53474.9 1 1 2 2 0 0
53475.0 1 0 0 2 0 0
53475.1 0 2 0 4 0 0
53475.2 0 1 1 1 0 0
53475.3 1 0 2 0 0 0
53475.4 0 0 2 0 0 0
53475.5 0 1 1 1 0 0
53475.6 1 1 0 1 0 0
53475.7 1 0 1 1 0 0
53475.8 0 0 1 0 0 0
53475.9 0 0 1 3 0 0
53476.0 4 2 2 0 0 0
53476.1 2 0 1 1 0 0
53476.2 1 0 0 2 0 0
53476.3 1 0 0 2 0 0
53476.4 1 2 1 1 0 0
53476.5 0 1 2 1 0 0
53476.6 1 1 1 0 0 0
53476.7 2 1 0 1 0 0
53476.8 1 0 0 1 0 0
53476.9 2 0 0 0 0 0
53477.0 1 0 2 0 0 0
53477.1 1 1 1 0 0 0
53477.2 1 1 0 0 0 0
53477.3 0 0 1 0 0 0
53477.4 1 2 0 0 0 0
53477.5 0 0 1 1 0 0
53477.6 0 1 0 1 0 0
53477.7 0 0 2 3 0 0
53477.8 1 1 1 0 0 0
53477.9 0 0 2 2 0 0
53478.0 3 3 4 0 0 0
53478.1 0 1 0 0 0 0
53478.2 0 1 1 0 0 0
53478.3 2 0 0 0 0 0
53478.4 0 1 0 3 0 0
53478.5 0 1 3 3 0 0
53478.6 0 0 1 0 0 0
53478.7 0 0 0 0 0 0
53478.8 1 0 1 0 0 0
53478.9 1 1 2 1 0 0
53479.0 0 1 0 0 0 0
53479.1 1 0 1 2 0 0
53479.2 1 4 1 0 0 0
53479.3 0 0 0 0 0 0
53479.4 2 1 0 0 0 0
53479.5 1 0 3 1 0 0
53479.6 1 2 0 2 0 0
53479.7 1 2 0 1 0 0
53479.8 2 2 0 0 0 0
53479.9 2 0 1 1 0 0
53480.0 1 3 2 0 0 0
53480.1 1 2 0 1 0 0
53480.2 0 2 1 0 0 0
53480.3 3 2 0 1 0 0
53480.4 2 0 1 0 0 0
53480.5 1 2 1 1 0 0
53480.6 2 0 0 0 0 0
53480.7 1 1 0 1 0 0
53480.8 0 0 0 1 0 0
53480.9 2 1 0 1 0 0
53481.0 0 0 1 1 0 0
53481.1 1 0 0 0 0 0
53481.2 0 1 1 0 0 0
53481.3 0 1 0 0 0 0
53481.4 0 3 3 0 0 0
53481.5 0 0 1 0 0 0
53481.6 1 0 0 1 0 0
53481.7 0 0 1 0 0 0
53481.8 1 0 4 2 0 0
53481.9 1 0 1 1 0 0
53482.0 1 1 0 1 0 0
53482.1 1 1 4 0 0 0
53482.2 0 1 0 0 0 0
53482.3 1 2 2 1 0 0
53482.4 0 0 1 0 0 0
53482.5 0 0 1 2 0 0
53482.6 1 2 1 1 0 0
53482.7 0 1 0 1 0 0
53482.8 0 1 1 1 0 0
53482.9 2 1 0 0 0 0
53483.0 3 1 1 0 0 0
53483.1 0 0 1 1 0 0
53483.2 2 0 1 1 0 0
53483.3 0 1 0 1 0 0
53483.4 1 0 1 1 0 0
53483.5 0 0 0 1 0 0
53483.6 0 1 1 0 0 0
53483.7 0 0 0 0 0 0
53483.8 0 2 0 2 0 0
53483.9 1 1 1 0 0 0
53484.0 1 1 2 0 0 0
53484.1 0 0 0 1 0 0
53484.2 1 1 0 0 0 0
53484.3 3 1 0 2 0 0
53484.4 2 2 2 1 0 0
53484.5 1 1 1 1 0 0
53484.6 2 3 1 1 0 0
53484.7 1 1 1 2 0 0
53484.8 0 1 0 0 0 0
53484.9 0 0 3 0 0 0
53485.0 0 1 1 1 0 0
53485.1 1 0 0 0 0 0
53485.2 0 0 1 3 0 0
53485.3 1 0 0 0 0 0
53485.4 1 1 0 1 0 0
53485.5 1 1 1 2 0 0
53485.6 0 0 1 0 0 0
53485.7 0 0 0 0 0 0
53485.8 0 1 1 0 0 0
53485.9 2 2 0 0 0 0
53486.0 3 2 2 1 0 0
53486.1 0 2 1 2 0 0
53486.2 0 0 2 0 0 0
53486.3 1 1 1 1 0 0
53486.4 0 0 1 0 0 0
53486.5 0 0 1 0 0 0
53486.6 0 0 1 4 0 0
53486.7 1 0 0 0 0 0
53486.8 2 1 0 0 0 0
53486.9 0 0 2 0 0 0
53487.0 0 0 1 1 0 0
53487.1 0 0 1 0 0 0
53487.2 0 1 0 1 0 0
53487.3 0 0 0 0 0 0
53487.4 0 1 2 1 0 0
53487.5 0 1 1 0 0 0
53487.6 1 0 1 1 0 0
53487.7 0 0 1 0 0 0
53487.8 1 1 0 1 0 0
53487.9 1 2 0 0 0 0
53488.0 0 1 0 1 0 0
53488.1 0 0 1 0 0 0
53488.2 0 0 0 0 0 0
53488.3 1 0 0 0 0 0
53488.4 0 0 0 0 0 0
53488.5 0 0 2 0 0 0
53488.6 1 1 0 3 0 0
53488.7 0 0 2 1 0 0
53488.8 0 0 0 0 0 0
53488.9 2 0 1 1 0 0
53489.0 2 1 1 0 0 0
53489.1 0 0 1 1 0 0
53489.2 2 0 0 1 0 0
53489.3 0 1 1 1 0 0
53489.4 0 1 1 1 0 0
53489.5 1 0 1 2 0 0
53489.6 1 1 0 0 0 0
53489.7 1 0 0 1 0 0
53489.8 0 0 0 0 0 0
53489.9 0 0 1 1 0 0
53490.0 0 0 0 1 0 0
53490.1 1 0 0 1 0 0
53490.2 4 0 0 1 0 0
53490.3 0 0 1 0 0 0
53490.4 0 0 1 2 0 0
53490.5 1 0 0 1 0 0
53490.6 1 0 0 2 0 0
53490.7 0 0 0 1 0 0
53490.8 1 0 0 0 0 0
53490.9 0 0 0 2 0 0
53491.0 1 0 0 0 0 0
53491.1 1 1 0 3 0 0
53491.2 0 0 0 1 0 0
53491.3 2 0 3 5 0 0
53491.4 1 2 0 0 0 0
53491.5 0 1 0 0 0 0
53491.6 2 1 0 2 0 0
53491.7 1 0 1 0 0 0
53491.8 0 2 1 1 0 0
53491.9 0 1 1 1 0 0
53492.0 0 0 1 1 0 0
53492.1 4 1 0 0 0 0
53492.2 1 0 1 0 0 0
53492.3 0 0 1 0 0 0
53492.4 0 1 1 2 0 0
53492.5 0 1 1 1 0 0
53492.6 2 0 0 1 0 0
53492.7 1 2 2 1 0 0
53492.8 1 1 0 0 0 0
53492.9 2 1 2 2 0 0
53493.0 2 0 1 1 0 0
53493.1 1 0 1 1 0 0
53493.2 2 0 1 2 0 0
53493.3 3 1 0 0 0 0
53493.4 1 2 1 1 0 0
53493.5 1 1 0 1 0 0
53493.6 2 1 0 0 0 0
53493.7 1 0 0 1 0 0
53493.8 0 1 1 2 0 0
53493.9 1 0 0 0 0 0
53494.0 0 2 0 0 0 0
53494.1 0 0 3 2 0 0
53494.2 2 0 1 2 0 0
53494.3 0 1 1 1 0 0
53494.4 1 0 1 0 0 0
53494.5 0 0 0 0 0 0
53494.6 0 0 0 0 0 0
53494.7 2 1 1 0 0 0
53494.8 0 1 0 0 0 0
53494.9 0 1 1 0 0 0
53495.0 2 1 2 0 0 0
53495.1 0 0 1 3 0 0
53495.2 0 1 1 1 0 0
53495.3 0 0 1 4 0 0
53495.4 1 1 0 0 0 0
53495.5 1 0 1 1 0 0
53495.6 0 1 0 0 0 0
53495.7 2 1 1 1 0 0
53495.8 1 0 0 2 0 0
53495.9 2 0 0 0 0 0
53496.0 0 0 1 1 0 0
53496.1 1 0 0 3 0 0
53496.2 0 1 1 1 0 0
53496.3 0 0 1 2 0 0
53496.4 0 1 0 2 0 0
53496.5 0 1 1 0 0 0
53496.6 1 0 0 1 0 0
53496.7 1 2 0 1 0 0
53496.8 0 0 0 1 0 0
53496.9 2 0 0 2 0 0
53497.0 1 1 2 1 0 0
53497.1 1 1 0 0 0 0
53497.2 0 2 0 1 0 0
53497.3 0 1 1 2 0 0
53497.4 0 0 0 0 0 0
53497.5 1 0 0 1 0 0
53497.6 0 2 0 1 0 0
53497.7 2 2 1 1 0 0
53497.8 1 1 1 0 0 0
53497.9 3 1 0 1 0 0
53498.0 0 2 1 1 0 0
53498.1 0 2 0 0 0 0
53498.2 0 0 0 1 0 0
53498.3 0 2 1 2 0 0
53498.4 0 0 0 0 0 0
53498.5 1 1 1 2 0 0
53498.6 0 4 0 0 0 0
53498.7 4 0 1 0 0 0
53498.8 0 2 0 2 0 0
53498.9 0 0 0 0 0 0
53499.0 0 1 0 0 0 0
53499.1 1 2 0 1 0 0
53499.2 1 1 0 0 0 0
53499.3 1 0 2 0 0 0
53499.4 2 2 2 3 0 0
53499.5 0 0 0 1 0 0
53499.6 2 0 1 1 0 0
53499.7 0 0 0 0 0 0
53499.8 0 0 0 0 0 0
53499.9 0 0 0 0 0 0
53500.0 1 1 3 1 0 0
53500.1 1 0 1 0 0 0
53500.2 0 1 2 1 0 0
53500.3 1 1 0 1 0 0
53500.4 1 2 1 2 0 0
53500.5 0 0 0 0 0 0
53500.6 0 0 0 1 0 0
53500.7 0 1 0 0 0 0
53500.8 0 1 0 1 0 0
53500.9 1 2 2 3 0 0
53501.0 2 1 0 2 0 0
53501.1 1 1 0 1 0 0
53501.2 0 0 1 0 0 0
53501.3 0 0 0 1 0 0
53501.4 0 1 0 3 0 0
53501.5 2 1 1 1 0 0
53501.6 0 1 0 3 0 0
53501.7 1 0 0 1 0 0
53501.8 1 0 0 1 0 0
53501.9 1 1 0 1 0 0
53502.0 1 1 1 0 0 0
53502.1 0 1 1 0 0 0
